"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECDE","M3","TOT","IDX2015","M","2013-11",90.63445,
"OECDE","M3","TOT","IDX2015","M","2013-12",91.0668,
"OECDE","M3","TOT","IDX2015","M","2014-01",91.68172,
"OECDE","M3","TOT","IDX2015","M","2014-02",92.40567,
"OECDE","M3","TOT","IDX2015","M","2014-03",92.48405,
"OECDE","M3","TOT","IDX2015","M","2014-04",92.47527,
"OECDE","M3","TOT","IDX2015","M","2014-05",92.6419,
"OECDE","M3","TOT","IDX2015","M","2014-06",92.86581,
"OECDE","M3","TOT","IDX2015","M","2014-07",93.38714,
"OECDE","M3","TOT","IDX2015","M","2014-08",94.03256,
"OECDE","M3","TOT","IDX2015","M","2014-09",94.6899,
"OECDE","M3","TOT","IDX2015","M","2014-10",94.93768,
"OECDE","M3","TOT","IDX2015","M","2014-11",95.19242,
"OECDE","M3","TOT","IDX2015","M","2014-12",95.84292,
"OECDE","M3","TOT","IDX2015","M","2015-01",96.41051,
"OECDE","M3","TOT","IDX2015","M","2015-02",96.9914,
"OECDE","M3","TOT","IDX2015","M","2015-03",97.90239,
"OECDE","M3","TOT","IDX2015","M","2015-04",98.69453,
"OECDE","M3","TOT","IDX2015","M","2015-05",99.23469,
"OECDE","M3","TOT","IDX2015","M","2015-06",99.57378,
"OECDE","M3","TOT","IDX2015","M","2015-07",100.2179,
"OECDE","M3","TOT","IDX2015","M","2015-08",101.1182,
"OECDE","M3","TOT","IDX2015","M","2015-09",101.8969,
"OECDE","M3","TOT","IDX2015","M","2015-10",102.4356,
"OECDE","M3","TOT","IDX2015","M","2015-11",102.6151,
"OECDE","M3","TOT","IDX2015","M","2015-12",102.909,
"OECDE","M3","TOT","IDX2015","M","2016-01",103.4691,
"OECDE","M3","TOT","IDX2015","M","2016-02",104.1989,
"OECDE","M3","TOT","IDX2015","M","2016-03",104.8529,
"OECDE","M3","TOT","IDX2015","M","2016-04",105.3139,
"OECDE","M3","TOT","IDX2015","M","2016-05",105.9736,
"OECDE","M3","TOT","IDX2015","M","2016-06",107.2953,
"OECDE","M3","TOT","IDX2015","M","2016-07",108.6459,
"OECDE","M3","TOT","IDX2015","M","2016-08",109.3599,
"OECDE","M3","TOT","IDX2015","M","2016-09",109.9881,
"OECDE","M3","TOT","IDX2015","M","2016-10",110.9343,
"OECDE","M3","TOT","IDX2015","M","2016-11",112.1818,
"OECDE","M3","TOT","IDX2015","M","2016-12",113.3057,
"OECDE","M3","TOT","IDX2015","M","2017-01",114.3034,
"OECDE","M3","TOT","IDX2015","M","2017-02",115.099,
"OECDE","M3","TOT","IDX2015","M","2017-03",116.0756,
"OECDE","M3","TOT","IDX2015","M","2017-04",117.3199,
"OECDE","M3","TOT","IDX2015","M","2017-05",118.0358,
"OECDE","M3","TOT","IDX2015","M","2017-06",118.5619,
"OECDE","M3","TOT","IDX2015","M","2017-07",119.1136,
"OECDE","M3","TOT","IDX2015","M","2017-08",119.995,
"OECDE","M3","TOT","IDX2015","M","2017-09",121.1061,
"OECDE","M3","TOT","IDX2015","M","2017-10",122.2683,
"OECDE","M3","TOT","IDX2015","M","2017-11",123.2527,
"OECDE","M3","TOT","IDX2015","M","2017-12",123.4671,
"OECDE","M3","TOT","IDX2015","M","2018-01",123.6882,
"OECDE","M3","TOT","IDX2015","M","2018-02",124.3647,
"OECDE","M3","TOT","IDX2015","M","2018-03",125.072,
"OECDE","M3","TOT","IDX2015","M","2018-04",125.8707,
"OECDE","M3","TOT","IDX2015","M","2018-05",127.4853,
"OECDE","M3","TOT","IDX2015","M","2018-06",128.959,
"OECDE","M3","TOT","IDX2015","M","2018-07",129.9153,
"OECDE","M3","TOT","IDX2015","M","2018-08",130.8819,
"OECDE","M3","TOT","IDX2015","M","2018-09",132.6456,
"OECDE","M3","TOT","IDX2015","M","2018-10",133.9841,
"OECDE","M3","TOT","IDX2015","M","2018-11",133.3533,
"OECDE","M3","TOT","IDX2015","M","2018-12",133.2976,
"OECDE","M3","TOT","IDX2015","M","2019-01",133.225,
"OECDE","M3","TOT","IDX2015","M","2019-02",132.48,
"OECDE","M3","TOT","IDX2015","M","2019-03",132.3275,
"OECDE","M3","TOT","IDX2015","M","2019-04",132.6532,
"OECDE","M3","TOT","IDX2015","M","2019-05",133.2392,
"OECDE","M3","TOT","IDX2015","M","2019-06",133.6471,
"OECDE","M3","TOT","IDX2015","M","2019-07",133.8943,
"OECDE","M3","TOT","IDX2015","M","2019-08",134.6031,
"OECDE","M3","TOT","IDX2015","M","2019-09",134.8185,
"OECDE","M3","TOT","IDX2015","M","2019-10",134.4486,
"OECDE","M3","TOT","IDX2015","M","2019-11",134.8195,
"OECDE","M3","TOT","IDX2015","M","2019-12",135.3684,
"EA19","M3","TOT","IDX2015","M","2012-01",89.73794,
"EA19","M3","TOT","IDX2015","M","2012-02",89.59878,
"EA19","M3","TOT","IDX2015","M","2012-03",90.12021,
"EA19","M3","TOT","IDX2015","M","2012-04",90.60513,
"EA19","M3","TOT","IDX2015","M","2012-05",90.7966,
"EA19","M3","TOT","IDX2015","M","2012-06",91.14915,
"EA19","M3","TOT","IDX2015","M","2012-07",91.45948,
"EA19","M3","TOT","IDX2015","M","2012-08",91.48078,
"EA19","M3","TOT","IDX2015","M","2012-09",91.42383,
"EA19","M3","TOT","IDX2015","M","2012-10",91.7403,
"EA19","M3","TOT","IDX2015","M","2012-11",92.01973,
"EA19","M3","TOT","IDX2015","M","2012-12",92.27062,
"EA19","M3","TOT","IDX2015","M","2013-01",92.21375,
"EA19","M3","TOT","IDX2015","M","2013-02",91.96127,
"EA19","M3","TOT","IDX2015","M","2013-03",92.22491,
"EA19","M3","TOT","IDX2015","M","2013-04",92.68789,
"EA19","M3","TOT","IDX2015","M","2013-05",92.92949,
"EA19","M3","TOT","IDX2015","M","2013-06",92.90137,
"EA19","M3","TOT","IDX2015","M","2013-07",92.82501,
"EA19","M3","TOT","IDX2015","M","2013-08",92.9926,
"EA19","M3","TOT","IDX2015","M","2013-09",93.01929,
"EA19","M3","TOT","IDX2015","M","2013-10",92.90276,
"EA19","M3","TOT","IDX2015","M","2013-11",93.0981,
"EA19","M3","TOT","IDX2015","M","2013-12",93.06037,
"EA19","M3","TOT","IDX2015","M","2014-01",92.90446,
"EA19","M3","TOT","IDX2015","M","2014-02",92.97652,
"EA19","M3","TOT","IDX2015","M","2014-03",93.10048,
"EA19","M3","TOT","IDX2015","M","2014-04",93.26803,
"EA19","M3","TOT","IDX2015","M","2014-05",93.70287,
"EA19","M3","TOT","IDX2015","M","2014-06",94.11112,
"EA19","M3","TOT","IDX2015","M","2014-07",94.33298,
"EA19","M3","TOT","IDX2015","M","2014-08",94.71646,
"EA19","M3","TOT","IDX2015","M","2014-09",94.99536,
"EA19","M3","TOT","IDX2015","M","2014-10",95.15971,
"EA19","M3","TOT","IDX2015","M","2014-11",95.72164,
"EA19","M3","TOT","IDX2015","M","2014-12",96.7831,
"EA19","M3","TOT","IDX2015","M","2015-01",97.72409,
"EA19","M3","TOT","IDX2015","M","2015-02",98.14461,
"EA19","M3","TOT","IDX2015","M","2015-03",98.45128,
"EA19","M3","TOT","IDX2015","M","2015-04",99.1329,
"EA19","M3","TOT","IDX2015","M","2015-05",99.78095,
"EA19","M3","TOT","IDX2015","M","2015-06",99.95408,
"EA19","M3","TOT","IDX2015","M","2015-07",100.309,
"EA19","M3","TOT","IDX2015","M","2015-08",100.6511,
"EA19","M3","TOT","IDX2015","M","2015-09",100.6182,
"EA19","M3","TOT","IDX2015","M","2015-10",101.103,
"EA19","M3","TOT","IDX2015","M","2015-11",101.9152,
"EA19","M3","TOT","IDX2015","M","2015-12",102.2157,
"EA19","M3","TOT","IDX2015","M","2016-01",102.5261,
"EA19","M3","TOT","IDX2015","M","2016-02",103.0043,
"EA19","M3","TOT","IDX2015","M","2016-03",103.2904,
"EA19","M3","TOT","IDX2015","M","2016-04",103.8903,
"EA19","M3","TOT","IDX2015","M","2016-05",104.5536,
"EA19","M3","TOT","IDX2015","M","2016-06",104.8448,
"EA19","M3","TOT","IDX2015","M","2016-07",105.3873,
"EA19","M3","TOT","IDX2015","M","2016-08",105.774,
"EA19","M3","TOT","IDX2015","M","2016-09",105.7384,
"EA19","M3","TOT","IDX2015","M","2016-10",105.9027,
"EA19","M3","TOT","IDX2015","M","2016-11",106.5019,
"EA19","M3","TOT","IDX2015","M","2016-12",107.1984,
"EA19","M3","TOT","IDX2015","M","2017-01",107.5622,
"EA19","M3","TOT","IDX2015","M","2017-02",107.8458,
"EA19","M3","TOT","IDX2015","M","2017-03",108.4999,
"EA19","M3","TOT","IDX2015","M","2017-04",109.2168,
"EA19","M3","TOT","IDX2015","M","2017-05",109.5255,
"EA19","M3","TOT","IDX2015","M","2017-06",109.7787,
"EA19","M3","TOT","IDX2015","M","2017-07",110.1246,
"EA19","M3","TOT","IDX2015","M","2017-08",110.5455,
"EA19","M3","TOT","IDX2015","M","2017-09",110.8762,
"EA19","M3","TOT","IDX2015","M","2017-10",111.0502,
"EA19","M3","TOT","IDX2015","M","2017-11",111.4739,
"EA19","M3","TOT","IDX2015","M","2017-12",111.8837,
"EA19","M3","TOT","IDX2015","M","2018-01",111.9393,
"EA19","M3","TOT","IDX2015","M","2018-02",111.9041,
"EA19","M3","TOT","IDX2015","M","2018-03",112.2029,
"EA19","M3","TOT","IDX2015","M","2018-04",112.7842,
"EA19","M3","TOT","IDX2015","M","2018-05",113.4316,
"EA19","M3","TOT","IDX2015","M","2018-06",114.2834,
"EA19","M3","TOT","IDX2015","M","2018-07",114.7143,
"EA19","M3","TOT","IDX2015","M","2018-08",114.7083,
"EA19","M3","TOT","IDX2015","M","2018-09",114.8442,
"EA19","M3","TOT","IDX2015","M","2018-10",115.1301,
"EA19","M3","TOT","IDX2015","M","2018-11",115.7278,
"EA19","M3","TOT","IDX2015","M","2018-12",116.3768,
"EA19","M3","TOT","IDX2015","M","2019-01",116.5471,
"EA19","M3","TOT","IDX2015","M","2019-02",116.6674,
"EA19","M3","TOT","IDX2015","M","2019-03",117.4735,
"EA19","M3","TOT","IDX2015","M","2019-04",118.4279,
"EA19","M3","TOT","IDX2015","M","2019-05",119.1582,
"EA19","M3","TOT","IDX2015","M","2019-06",119.8567,
"EA19","M3","TOT","IDX2015","M","2019-07",120.4304,
"EA19","M3","TOT","IDX2015","M","2019-08",121.2406,
"EA19","M3","TOT","IDX2015","M","2019-09",121.6352,
"EA19","M3","TOT","IDX2015","M","2019-10",121.7449,
"EA19","M3","TOT","IDX2015","M","2019-11",122.494,
"EA19","M3","TOT","IDX2015","M","2019-12",122.7654,
"EA19","M3","TOT","IDX2015","M","2020-01",122.5854,
"EA19","M3","TOT","IDX2015","M","2020-02",123.0829,
"EA19","M3","TOT","IDX2015","M","2020-03",125.1848,
"EA19","M3","TOT","IDX2015","M","2020-04",127.6361,
"EA19","M3","TOT","IDX2015","M","2020-05",129.4564,
"EA19","M3","TOT","IDX2015","M","2020-06",130.8404,
"EA19","M3","TOT","IDX2015","M","2020-07",131.6754,
"EA19","M3","TOT","IDX2015","M","2020-08",132.2128,
"EA19","M3","TOT","IDX2015","M","2020-09",132.7231,
"EA19","M3","TOT","IDX2015","M","2020-10",133.6894,
"EA19","M3","TOT","IDX2015","M","2020-11",134.7883,
"EA19","M3","TOT","IDX2015","M","2020-12",135.9303,
"EA19","M3","TOT","IDX2015","M","2021-01",136.8496,
"EA19","M3","TOT","IDX2015","M","2021-02",137.4454,
"EA19","M3","TOT","IDX2015","M","2021-03",138.1151,
"EA19","M3","TOT","IDX2015","M","2021-04",138.9573,
"EA19","M3","TOT","IDX2015","M","2021-05",139.8781,
"EA19","M3","TOT","IDX2015","M","2021-06",140.7337,
"EA19","M3","TOT","IDX2015","M","2021-07",141.8525,
"EA19","M3","TOT","IDX2015","M","2021-08",142.7579,
"EA19","M3","TOT","IDX2015","M","2021-09",143.0789,
"EA19","M3","TOT","IDX2015","M","2021-10",143.9046,
"EA19","M3","TOT","IDX2015","M","2021-11",144.9885,
"EA19","M3","TOT","IDX2015","M","2021-12",145.7845,
"EA19","M3","TOT","IDX2015","M","2022-01",146.134,
"EA19","M3","TOT","IDX2015","M","2022-02",146.3215,
"EA19","M3","TOT","IDX2015","M","2022-03",146.9524,
"EA19","M3","TOT","IDX2015","M","2022-04",147.9705,
"EA19","M3","TOT","IDX2015","M","2022-05",148.7613,
"EA19","M3","TOT","IDX2015","M","2022-06",149.3588,
"EA19","M3","TOT","IDX2015","M","2022-07",150.3086,
"EA19","M3","TOT","IDX2015","M","2022-08",151.24,
"EA19","M3","TOT","IDX2015","M","2022-09",152.0871,
"EA19","M3","TOT","IDX2015","M","2022-10",152.2529,
"EA19","M3","TOT","IDX2015","M","2022-11",152.1918,
"EA19","M3","TOT","IDX2015","M","2022-12",152.3531,
"EA19","M3","TOT","IDX2015","M","2023-01",151.8772,
"EA19","M3","TOT","IDX2015","M","2023-02",151.3265,
"EA19","M3","TOT","IDX2015","M","2023-03",151.191,
"EA19","M3","TOT","IDX2015","M","2023-04",151.2681,
